Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Nepal,NPL,2011,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,384.882490354394
Nepal,NPL,2010,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,373.442181313024
Nepal,NPL,2009,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,365.025112738645
Nepal,NPL,2008,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,356.984304444032
Nepal,NPL,2007,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,347.516715150324
Nepal,NPL,2006,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,343.770753341625
Nepal,NPL,2005,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,347.14074815228
Nepal,NPL,2004,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,339.548117309365
Nepal,NPL,2003,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,338.999985252938
Nepal,NPL,2002,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,334.357159841879
Nepal,NPL,2001,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,335.751960804757
Nepal,NPL,2000,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,330.352852506274
Nepal,NPL,1999,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,318.3985070166
Nepal,NPL,1998,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,307.463059161428
Nepal,NPL,1997,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,305.626953656836
Nepal,NPL,1996,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,302.272858547191
Nepal,NPL,1995,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,301.762333325266
Nepal,NPL,1994,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,299.664319618212
Nepal,NPL,1993,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,296.740681146242
Nepal,NPL,1992,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,297.109513542261
Nepal,NPL,1991,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,298.341310999664
Nepal,NPL,1990,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,296.559508082585
Nepal,NPL,2011,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,2.75
Nepal,NPL,2009,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,0.703796514298647
Nepal,NPL,2015,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0
Nepal,NPL,2000,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0
Nepal,NPL,1990,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0
Nepal,NPL,2015,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,0
Nepal,NPL,2000,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,0
Nepal,NPL,1990,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,0
Nepal,NPL,2015,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,0
Nepal,NPL,2000,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,0
Nepal,NPL,1990,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,0
Nepal,NPL,2025,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,5.64824206588683
Nepal,NPL,2024,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,5.46908720344309
Nepal,NPL,2023,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,5.29055538489236
Nepal,NPL,2022,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,5.11874367248052
Nepal,NPL,2021,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,4.99360984101447
Nepal,NPL,2020,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,4.91433678004171
Nepal,NPL,2019,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,4.84305237012206
Nepal,NPL,2018,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,4.73556526925921
Nepal,NPL,2017,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,4.56053419664336
Nepal,NPL,2016,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,4.39001508900121
Nepal,NPL,2015,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,4.23743789855737
Nepal,NPL,2014,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,4.09312249005055
Nepal,NPL,2013,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,3.94397302558507
Nepal,NPL,2012,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,3.79652161628245
Nepal,NPL,2011,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,3.65664118916591
Nepal,NPL,2010,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,3.52865077080086
Nepal,NPL,2009,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,3.41102493703777
Nepal,NPL,2008,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,3.29934708870536
Nepal,NPL,2007,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,3.19333018073582
Nepal,NPL,2006,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,3.09356993159342
Nepal,NPL,2005,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,3.00088280039824
Nepal,NPL,2004,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2.91553226517659
Nepal,NPL,2003,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2.83652872591193
Nepal,NPL,2002,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2.76373929136747
Nepal,NPL,2001,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2.69578624035486
Nepal,NPL,2000,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2.61538616346626
Nepal,NPL,1999,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2.53953552880538
Nepal,NPL,1998,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2.4692490911349
Nepal,NPL,1997,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2.40341475597433
Nepal,NPL,1996,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2.34213012109563
Nepal,NPL,1995,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2.28504818448402
Nepal,NPL,1994,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2.23385504367243
Nepal,NPL,1993,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2.18606479771941
Nepal,NPL,1992,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2.14425658744202
Nepal,NPL,1991,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2.10487360566965
Nepal,NPL,1990,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2.03831858448326
Nepal,NPL,1989,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.96998531887746
Nepal,NPL,1988,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.90036719912444
Nepal,NPL,1987,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.83072742370691
Nepal,NPL,1986,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.76401283089372
Nepal,NPL,1985,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.70128870562543
Nepal,NPL,1984,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.64193752713599
Nepal,NPL,1983,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.58558998830316
Nepal,NPL,1982,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.53169222677623
Nepal,NPL,1981,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.47903368727235
Nepal,NPL,1980,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.44757590204657
Nepal,NPL,1979,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.41724580809567
Nepal,NPL,1978,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.38734657282377
Nepal,NPL,1977,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.35785656770127
Nepal,NPL,1976,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.3280340062023
Nepal,NPL,1975,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.29800994110245
Nepal,NPL,1974,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.26892305560663
Nepal,NPL,1973,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.24025639011094
Nepal,NPL,1972,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.21224728520431
Nepal,NPL,1971,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.18463632865334
Nepal,NPL,1970,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.18402018624675
Nepal,NPL,1969,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.18419144974996
Nepal,NPL,1968,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.18414119086538
Nepal,NPL,1967,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.18385276016338
Nepal,NPL,1966,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.18317496018393
Nepal,NPL,1965,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.18211887130976
Nepal,NPL,1964,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.18072694637649
Nepal,NPL,1963,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.17862204186502
Nepal,NPL,1962,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.17615849877522
Nepal,NPL,1961,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.17347696289229
Nepal,NPL,1960,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.17721282168955
Nepal,NPL,2022,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,9.4971
Nepal,NPL,2021,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,9.4971
Nepal,NPL,2020,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,9.4971
Nepal,NPL,2019,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,9.4971
Nepal,NPL,2018,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,9.4971
Nepal,NPL,2017,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,9.4971
Nepal,NPL,2016,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,9.4971
Nepal,NPL,2015,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,9.4971
Nepal,NPL,2014,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,9.4971
Nepal,NPL,2013,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,9.4971
Nepal,NPL,2012,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,9.4971
Nepal,NPL,2011,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,9.4971
Nepal,NPL,2010,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,9.4971
Nepal,NPL,2009,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,9.4971
Nepal,NPL,2008,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,9.4971
Nepal,NPL,2007,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,9.4971
Nepal,NPL,2006,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,9.4971
Nepal,NPL,2005,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,9.4971
Nepal,NPL,2004,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,9.51018
Nepal,NPL,2003,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,9.52326
Nepal,NPL,2002,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,9.53634
Nepal,NPL,2001,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,9.54942
Nepal,NPL,2000,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,9.5625
Nepal,NPL,2022,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.79167507568113
Nepal,NPL,2021,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.79167507568113
Nepal,NPL,2020,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.79167507568113
Nepal,NPL,2019,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.79167507568113
Nepal,NPL,2018,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.79167507568113
Nepal,NPL,2017,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.79167507568113
Nepal,NPL,2016,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.79167507568113
Nepal,NPL,2015,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.79167507568113
Nepal,NPL,2014,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.79167507568113
Nepal,NPL,2013,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.79167507568113
Nepal,NPL,2012,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.79167507568113
Nepal,NPL,2011,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.79167507568113
Nepal,NPL,2010,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.79167507568113
Nepal,NPL,2009,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.79167507568113
Nepal,NPL,2008,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.79167507568113
Nepal,NPL,2007,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.79167507568113
Nepal,NPL,2006,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.79167507568113
Nepal,NPL,2005,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.79167507568113
Nepal,NPL,2004,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.79827447023209
Nepal,NPL,2003,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.80487386478305
Nepal,NPL,2002,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.81147325933401
Nepal,NPL,2001,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.81807265388496
Nepal,NPL,2000,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.82467204843592
Nepal,NPL,2024,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,23.6
Nepal,NPL,2023,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,23.6
Nepal,NPL,2022,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,23.6
Nepal,NPL,2021,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,23.6
Nepal,NPL,2020,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,23.6
Nepal,NPL,2019,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,23.6
Nepal,NPL,2018,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,23.6
Nepal,NPL,2017,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,23.6
Nepal,NPL,2016,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,23.6
Nepal,NPL,2015,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,23.4
Nepal,NPL,2014,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,23.5
Nepal,NPL,2013,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,17.2
Nepal,NPL,2024,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,23.6
Nepal,NPL,2023,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,23.6
Nepal,NPL,2022,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,23.6
Nepal,NPL,2021,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,23.6
Nepal,NPL,2020,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,23.6
Nepal,NPL,2019,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,23.6
Nepal,NPL,2018,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,23.6
Nepal,NPL,2017,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,23.6
Nepal,NPL,2016,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,23.6
Nepal,NPL,2015,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,23.4
Nepal,NPL,2014,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,23.5
Nepal,NPL,2013,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,17.2
Nepal,NPL,2024,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.9
Nepal,NPL,2023,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.8
Nepal,NPL,2022,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.9
Nepal,NPL,2021,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Nepal,NPL,2020,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.9
Nepal,NPL,2019,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.9
Nepal,NPL,2018,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1
Nepal,NPL,2017,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1
Nepal,NPL,2016,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1
Nepal,NPL,2015,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1
Nepal,NPL,2014,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1
Nepal,NPL,2013,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1
Nepal,NPL,2012,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Nepal,NPL,2011,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.9
Nepal,NPL,2010,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.8
Nepal,NPL,2009,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Nepal,NPL,2008,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Nepal,NPL,2007,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Nepal,NPL,2006,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Nepal,NPL,2005,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Nepal,NPL,2024,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.8720119555441
Nepal,NPL,2023,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.2987131119409
Nepal,NPL,2022,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.9143699815129
Nepal,NPL,2021,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.0214522788058
Nepal,NPL,2020,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.1800901918015
Nepal,NPL,2019,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.5833727595669
Nepal,NPL,2018,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.334672050342
Nepal,NPL,2017,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.6995484576769
Nepal,NPL,2016,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.5178753710017
Nepal,NPL,2015,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.5185084313373
Nepal,NPL,2014,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.4618953620622
Nepal,NPL,2013,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.6226575264719
Nepal,NPL,2012,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.0760569579428
Nepal,NPL,2011,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.8054854756814
Nepal,NPL,2010,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.1793784908122
Nepal,NPL,2009,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,31.3226520633995
Nepal,NPL,2008,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.3057163664183
Nepal,NPL,2007,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,31.1644113230204
Nepal,NPL,2006,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.3664850386189
Nepal,NPL,2005,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.824896676688
Nepal,NPL,2004,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,34.6763571054627
Nepal,NPL,2003,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,35.1058750871034
Nepal,NPL,2002,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,36.1502950311573
Nepal,NPL,2001,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,35.247670013162
Nepal,NPL,2000,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,38.2438970402226
Nepal,NPL,1999,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,38.701481715375
Nepal,NPL,1998,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,37.3930096893749
Nepal,NPL,1997,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,38.7807338697315
Nepal,NPL,1996,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,38.9276574546127
Nepal,NPL,1995,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,39.0414052697616
Nepal,NPL,1994,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,40.4417078164519
Nepal,NPL,1993,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,39.8959483612436
Nepal,NPL,1992,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,42.6652627388118
Nepal,NPL,1991,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,44.7233867254707
Nepal,NPL,1990,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,48.8028931693355
Nepal,NPL,1989,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,47.6895674870336
Nepal,NPL,1988,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,47.7921098483863
Nepal,NPL,1987,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,47.9503319554052
Nepal,NPL,1986,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,48.6971502404709
Nepal,NPL,1985,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,48.8580260163998
Nepal,NPL,1984,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,57.2988091284318
Nepal,NPL,1983,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,56.5225130331754
Nepal,NPL,1982,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,57.1672897810066
Nepal,NPL,1981,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,56.7986220148579
Nepal,NPL,1980,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,57.8990217934573
Nepal,NPL,1979,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,60.1620532965922
Nepal,NPL,1978,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,58.8688401026215
Nepal,NPL,1977,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,60.1215289351852
Nepal,NPL,1976,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,66.0860076238128
